"Ender in Exile (Ender's Saga, #1.2)","{'Speculative fiction', 'Science Fiction'}","{'Fantasy', 'Sci-Fi'}"
"Undead and Unwed (Undead, #1)","{'Paranormal romance', 'Speculative fiction', 'Mystery', 'Romance novel', 'Horror'}","{'Adult', 'Sci-Fi', 'Horror', 'Romance', 'Mystery', 'Thriller', 'Fantasy'}"
The Fifth Mountain,{},{}
As You Wish: Inconceivable Tales from the Making of The Princess Bride,"{'Speculative fiction', 'Fiction', 'Fantasy', 'Romance novel', ""Children's literature""}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
The Beginning of Everything,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"In Too Deep (The 39 Clues, #6)","{""Children's literature"", 'Adventure novel'}","{'Adventure', 'Fantasy'}"
"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)","{'Speculative fiction', 'Mystery', 'Fantasy', 'Romance novel', 'Fiction', 'Horror'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Romance', 'Mystery', 'Thriller', 'Fantasy'}"
The Seat of the Soul,{'Autobiographical novel'},{'Biography'}
Special Topics in Calamity Physics,"{'Fiction', 'Mystery', 'Novel', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Wicked (Pretty Little Liars, #5)","{'Fantasy', 'Speculative fiction', 'Parallel novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Transfer of Power (Mitch Rapp, #3)","{'Fiction', 'Thriller'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Practical Demonkeeping (Pine Cove, #1)","{'Speculative fiction', 'Humour', 'Comic fantasy', 'Absurdist fiction', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Comedy', 'Mystery', 'Fantasy'}"
The Book of Laughter and Forgetting,"{'Magic realism', 'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Flatland: A Romance of Many Dimensions,"{'Speculative fiction', 'Science', 'Mathematics', 'Novella', 'Scientific romance', 'Fiction', 'Science Fiction'}","{'Adventure', 'Sci-Fi', 'Romance', 'Fantasy', 'Documentary'}"
"Eric (Discworld, #9; Rincewind #4)","{'Speculative fiction', 'Fiction', 'Fantasy', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Beach Music,"{""Children's literature"", 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Kiss of Deception (The Remnant Chronicles, #1)","{'Suspense', 'Fiction', 'Mystery', 'Novel'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
"Tai-Pan (Asian Saga, #2)","{'Fiction', 'Novel', 'Historical fiction'}","{'History', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Truth (Discworld, #25; Industrial Revolution, #2)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Dragons of Winter Night (Dragonlance: Chronicles, #2)","{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Mill on the Floss,"{""Children's literature"", 'Mystery', 'Suspense', 'Romance novel', 'Novel', 'Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Mystery', 'Thriller', 'Fantasy'}"
Super Sad True Love Story,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Blue Sword (Damar, #1)","{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Lover at Last (Black Dagger Brotherhood, #11)","{'Romance novel', 'Erotica'}","{'Adult', 'Romance'}"
"Freak the Mighty (Freak The Mighty, #1)","{'Young adult literature', ""Children's literature""}","{'Adventure', 'Fantasy'}"
"Kill Shot (Mitch Rapp, #2)","{'Mystery', 'Suspense', 'Thriller', 'Novel', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"The Plains of Passage (Earth's Children, #4)","{'Speculative fiction', 'Fantasy', 'Historical novel', 'Fiction', 'Historical fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
"The Merchant of Death (Pendragon, #1)","{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
The City & the City,"{'Fantasy', 'Science Fiction', 'Crime Fiction'}","{'Thriller', 'Crime', 'Fantasy', 'Sci-Fi'}"
"Magic Strikes (Kate Daniels, #3)","{'Existentialism', 'Speculative fiction', 'Autobiography', 'Novel', 'Fiction'}","{'Biography', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"Angel (Maximum Ride, #7)","{'Novel', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Thriller', 'Crime', 'Fantasy'}"
Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),"{'Satire', 'Speculative fiction', 'Science Fiction'}","{'Comedy', 'Fantasy', 'Sci-Fi', 'Drama'}"
"Ramona the Brave (Ramona, #3)","{""Children's literature""}","{'Adventure', 'Fantasy'}"
The Last Command,"{'Speculative fiction', 'Fiction', 'Fantasy', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Sold,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Double Cross (Alex Cross, #13)","{'Mystery', 'Suspense', 'Thriller', 'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Eugene Onegin,"{'Fiction', 'Poetry', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Drama'}"
"Eon: Dragoneye Reborn (Eon, #1)",{'Fantasy'},{'Fantasy'}
The View from Saturday,"{""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Spell Bound (Hex Hall, #3)","{'Speculative fiction', 'Science Fiction', 'Alternate history'}","{'History', 'Fantasy', 'Sci-Fi'}"
Second Glance,"{'Fiction', 'Suspense', 'Novel'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
"The Alexandria Link (Cotton Malone, #2)","{'Fiction', 'Thriller', 'Novel', 'Historical fiction'}","{'Adventure', 'History', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"The Gathering (Darkness Rising, #1)",{'Fantasy'},{'Fantasy'}
"Jingo (Discworld, #21; City Watch, #4)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
A Woman of Substance (Emma Harte Saga #1),"{'Romance novel', 'Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
"Count Zero (Sprawl, #2)","{'Dystopia', 'Speculative fiction', 'Science Fiction', 'Cyberpunk'}","{'Fantasy', 'Sci-Fi'}"
Peony in Love,"{'Fiction', 'Novel', 'Historical fiction'}","{'History', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Ice Princess (Patrik Hedström, #1)","{'Fantasy', ""Children's literature""}","{'Adventure', 'Fantasy'}"
"Beauty from Pain (Beauty, #1)","{""Children's literature"", 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Hero and the Crown (Damar, #2)","{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
The Metamorphosis and Other Stories,"{'Speculative fiction', 'Fiction', 'Fantasy', 'Novella', 'Absurdist fiction', ""Children's literature""}","{'Mystery', 'Adventure', 'Fantasy', 'Sci-Fi'}"
The Space Between Us,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Three Men in a Boat (Three Men, #1)","{""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Another Roadside Attraction,"{'Speculative fiction', 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Rage of Angels,"{'Mystery', 'Suspense', 'Thriller', 'Novel', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Everlasting (The Immortals, #6)","{'Speculative fiction', 'Fiction', 'Fantasy', 'Romance novel', ""Children's literature""}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
"Vanish (Rizzoli & Isles, #5)",{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Fluke: Or, I Know Why the Winged Whale Sings",{'Absurdist fiction'},{'Mystery'}
"Because of Low (Sea Breeze, #2)","{'Epistolary novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Drama'}"
Between Sisters,"{'Romance novel', 'Fiction', 'Novel'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
Finding Audrey,"{'Speculative fiction', 'Horror'}","{'Fantasy', 'Sci-Fi', 'Horror'}"
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",{},{}
Stone Soup,"{'Literary realism', 'Young adult literature', 'Horror'}","{'Adventure', 'Horror'}"
Christy,"{'Fiction', ""Children's literature"", 'Historical fiction'}","{'History', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"Gone (Quincy & Rainie, #5)","{'Fiction', 'Novel', 'Historical fiction'}","{'History', 'Adventure', 'Fantasy', 'Sci-Fi'}"
Beyond the Grave (The 39 Clues #4),"{""Children's literature"", 'Adventure novel'}","{'Adventure', 'Fantasy'}"
"Four Blind Mice (Alex Cross, #8)",{'Novella'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
True Colors,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Slapstick, or Lonesome No More!","{'Speculative fiction', 'Science Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Labyrinth (Languedoc, #1)",{'Speculative fiction'},"{'Fantasy', 'Sci-Fi'}"
Founding Brothers: The Revolutionary Generation,"{'Speculative fiction', 'Fiction', 'Social science fiction', 'Utopian and dystopian fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Forward the Foundation (Foundation: Prequel #2),"{'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Twilight: The Graphic Novel, Vol. 1 (Twilight: The Graphic Novel, #1)","{'Speculative fiction', 'Fantasy', 'Young adult literature', 'Vampire fiction', 'Romance novel', 'Fiction', 'Horror'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy'}"
The French Lieutenant's Woman,"{'Romance novel', 'Historical fiction'}","{'Adult', 'History', 'Romance'}"
The Rime of the Ancient Mariner,{'Poetry'},{'Drama'}
Tortilla Flat,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"King Solomon's Mines (Allan Quatermain, #1)","{'Lost World', 'Speculative fiction', 'Adventure novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Brief Lives (The Sandman #7),"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Nightfall (The Vampire Diaries: The Return, #1)","{'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The People of Sparks (Book of Ember, #2)","{'Speculative fiction', 'Fantasy', 'Apocalyptic and post-apocalyptic fiction', 'Young adult literature', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Narcissus and Goldmund,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
Little Dorrit,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Eagle Strike (Alex Rider, #4)","{'Fiction', 'Adventure novel', 'Spy fiction', 'Thriller', ""Children's literature""}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Valley of the Dolls,{'Romance novel'},"{'Adult', 'Romance'}"
You Shall Know Our Velocity!,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
ثلاثية غرناطة,{},{}
"Magic Burns (Kate Daniels, #2)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Quiet American,"{'War novel', 'Speculative fiction', 'Fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
"Cause of Death (Kay Scarpetta, #7)","{'Fiction', 'Mystery', 'Novel', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Master and Commander,"{'Fiction', 'Historical novel', 'Historical fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
Revelation Space,"{'Speculative fiction', 'Hard science fiction', 'Fantasy', 'Novel', 'Science Fiction'}","{'Adult', 'Adventure', 'Fantasy', 'Sci-Fi'}"
A Hunger Like No Other (Immortals After Dark #2),"{'Speculative fiction', 'Adventure novel', 'Alternate history', 'Young adult literature', 'Utopian and dystopian fiction', 'Science Fiction'}","{'History', 'Adventure', 'Fantasy', 'Sci-Fi'}"
The High King (The Chronicles of Prydain #5),"{'Speculative fiction', 'Horror'}","{'Fantasy', 'Sci-Fi', 'Horror'}"
"Die for Me (Revenants, #1)","{'Satire', 'Novel'}","{'Adventure', 'Sci-Fi', 'Comedy', 'Fantasy', 'Drama'}"
Gift from the Sea,{},{}
Confessions of an Economic Hit Man,"{'Speculative fiction', 'Fiction', 'Social science fiction', 'Utopian and dystopian fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Dandelion Wine (Green Town, #1)","{'Speculative fiction', 'Fantasy', 'Novel', 'Autobiographical novel', 'Fiction', 'Science Fiction'}","{'Fantasy', 'Adventure', 'Biography', 'Sci-Fi'}"
Fairest,"{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Timequake,"{'Autobiographical novel', 'Time travel', 'Speculative fiction'}","{'Biography', 'Fantasy', 'Sci-Fi'}"
"One Summer: America, 1927",{'Speculative fiction'},"{'Fantasy', 'Sci-Fi'}"
Evening Class,"{'Western', 'Fiction', 'Historical novel'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Western', 'Fantasy'}"
"Anne of Windy Poplars (Anne of Green Gables, #4)","{'Epistolary novel', 'Young adult literature', ""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Drama'}"
The Atonement Child,"{'Suspense', 'Fiction', 'Mystery'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
Amsterdam,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Far Pavilions,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Nothing to Lose (Jack Reacher, #12)","{'Fiction', 'Thriller', 'Novel'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"The Bride (Lairds' Fiancées, #1)","{'Speculative fiction', 'Fiction', 'Fantasy', 'Romance novel', ""Children's literature""}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
"Halt's Peril (Ranger's Apprentice, #9)","{'Speculative fiction', 'Fiction', 'Fantasy', 'Romance novel', ""Children's literature""}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
Elsewhere,"{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
"Step on a Crack (Michael Bennett, #1)","{'Speculative fiction', 'Mystery', 'Suspense', 'Thriller', 'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Counting by 7s,"{'Romance novel', 'Mystery', 'Crime Fiction', 'Gothic fiction'}","{'Adult', 'Horror', 'Romance', 'Mystery', 'Thriller', 'Crime'}"
"Hourglass (Evernight, #3)","{'Fantasy', 'Young adult literature', 'Gothic fiction'}","{'Thriller', 'Adventure', 'Fantasy', 'Horror'}"
"A Kiss of Shadows (Merry Gentry, #1)","{'Paranormal romance', 'Speculative fiction', 'Dark fantasy', 'Young adult literature', 'Urban fantasy'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy'}"
"Executive Power (Mitch Rapp, #6)","{'Fiction', 'Thriller'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Savor the Moment (Bride Quartet, #3)",{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Dearly Devoted Dexter (Dexter, #2)","{'Fiction', 'Novel', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Thriller', 'Crime', 'Fantasy'}"
"Memories of Ice (The Malazan Book of the Fallen, #3)","{'Fantasy', 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Odd Hours (Odd Thomas, #4)","{'Speculative fiction', 'Mystery', 'Thriller'}","{'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"The Realms of the Gods (Immortals, #4)","{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"One Second After (After, #1)","{'Apocalyptic and post-apocalyptic fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Gregor and the Curse of the Warmbloods (Underland Chronicles, #3)","{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
The Lover's Dictionary,{},{}
"The Wishsong of Shannara (The Original Shannara Trilogy, #3)","{'Speculative fiction', 'Fiction', 'Fantasy', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Purple Hibiscus,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Hammered (The Iron Druid Chronicles, #3)","{'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
No Rest for the Wicked (Immortals After Dark #3),"{'Fantasy', 'Speculative fiction', 'Parallel novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"A Beautiful Wedding (Beautiful, #2.5)","{""Children's literature"", 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Bad Monkey,{},{}
"Juliet, Naked",{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Tears of the Giraffe (No. 1 Ladies' Detective Agency, #2)","{'Detective fiction', 'Fiction', 'Mystery', 'Suspense'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
"The Concrete Blonde (Harry Bosch, #3; Harry Bosch Universe, #3)","{'Speculative fiction', 'Mystery', 'Suspense', 'Fiction', 'Science Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
The Warlord Wants Forever (Immortals After Dark #1),"{'Fantasy', 'Speculative fiction', 'Historical novel', 'Fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
The Island,{'Historical novel'},"{'History', 'War'}"
Cycle of the Werewolf,"{""Children's literature"", 'Speculative fiction', 'Fiction', 'Horror', 'Gothic fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Thriller', 'Fantasy'}"
The Devil's Arithmetic,"{'Fantasy', 'Historical novel'}","{'Fantasy', 'History', 'War'}"
The World Without Us,{'Non-fiction'},"{'History', 'Documentary'}"
The Rumor,"{'Young adult literature', 'Romance novel', 'Drama'}","{'Adult', 'Drama', 'Adventure', 'Romance'}"
Orlando,{'Speculative fiction'},"{'Fantasy', 'Sci-Fi'}"
Agnes Grey,{'Speculative fiction'},"{'Fantasy', 'Sci-Fi'}"
South of Broad,{'Speculative fiction'},"{'Fantasy', 'Sci-Fi'}"
"Fade (Wake, #2)","{'Speculative fiction', 'Fiction', 'Fantasy', 'Young adult literature', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Percy Jackson and the Olympians (Percy Jackson and the Olympians, #1-3)","{'Fantasy', 'Young adult literature', 'Adventure novel'}","{'Adventure', 'Fantasy'}"
"Savvy (Savvy, #1)","{'Fiction', 'Speculative fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Body in the Library (Miss Marple, #3)","{""Children's literature"", 'Mystery', 'Suspense', 'Cozy', 'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Family', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Farmer Boy (Little House, #3)","{'Western', ""Children's literature"", 'Fiction'}","{'Western', 'Adventure', 'Fantasy', 'Sci-Fi'}"
Start with Why: How Great Leaders Inspire Everyone to Take Action,"{""Children's literature"", 'Speculative fiction', 'Fiction', 'Dystopia', 'Utopian and dystopian fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Bastard Out of Carolina,"{'Fiction', 'Bildungsroman'}","{'Family', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"Daemon (Daemon, #1)","{'Techno-thriller', 'Science Fiction'}","{'Thriller', 'Sci-Fi'}"
"Crooked Kingdom (Six of Crows, #2)","{""Children's literature"", 'Mystery', 'Suspense', 'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
The Stars My Destination,"{'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Trickster's Choice (Daughter of the Lioness, #1)",{'Fantasy'},{'Fantasy'}
"Cruel Beauty (Cruel Beauty Universe, #1)","{""Children's literature"", 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Endymion (Hyperion Cantos, #3)","{'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Woman Upstairs,"{'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Stupidest Angel: A Heartwarming Tale of Christmas Terror (Pine Cove, #3)","{'Speculative fiction', 'Humour', 'Comic fantasy', 'Absurdist fiction', 'Horror'}","{'Sci-Fi', 'Horror', 'Comedy', 'Mystery', 'Fantasy'}"
The Beautiful and Damned,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Talented Mr. Ripley (Ripley, #1)","{'Suspense', 'Fiction', 'Mystery', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Noble House (Asian Saga, #5)","{'Fiction', 'Historical novel', 'Historical fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
"Dark Prince (Dark, #1)","{'Fantasy', 'Romance novel', 'Speculative fiction', 'Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
NARUTO -ナルト- 巻ノ四十三,{},{}
The Shining Girls,"{""Children's literature"", 'Speculative fiction', 'Fiction', 'Horror', 'Gothic fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Thriller', 'Fantasy'}"
"Ink Exchange (Wicked Lovely, #2)","{'Urban fantasy', 'Young adult literature'}","{'Adventure', 'Fantasy'}"
com نسيان,{},{}
"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)","{'Fantasy', 'Young adult literature', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Skeleton Key (Alex Rider, #3)","{'Speculative fiction', 'Mystery', 'Fiction', 'Adventure novel', 'Spy fiction', 'Thriller', 'Suspense', ""Children's literature""}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Gone for Good,"{'Fiction', 'Novel', 'Historical fiction'}","{'History', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Mad Ship (Liveship Traders, #2)","{'Fantasy', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Inside the Human Body (The Magic School Bus, #3)","{'Speculative fiction', 'Mystery', 'Suspense', 'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Jewel,"{""Children's literature"", 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Tribulation Force (Left Behind, #2)","{'Speculative fiction', 'Fantasy', 'Apocalyptic and post-apocalyptic fiction', 'Fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Fly Away (Firefly Lane, #2)","{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Those Who Leave and Those Who Stay (The Neapolitan Novels #3),{'Spy fiction'},"{'Mystery', 'Thriller'}"
"The Novice (Black Magician Trilogy, #2)","{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
"One Week Girlfriend (One Week Girlfriend, #1)","{""Children's literature"", 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Ship of Destiny (Liveship Traders, #3)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Freckle Juice,"{""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Gargoyle,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Quicksilver (The Baroque Cycle, #1)","{'Speculative fiction', 'Science Fiction', 'Historical novel', 'Fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
"The Fairy-Tale Detectives (The Sisters Grimm, #1)","{'Speculative fiction', 'Mystery', 'Fiction', 'Fantasy', ""Children's literature""}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
Mort: The Play,"{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Pale Fire,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Lady and the Unicorn,"{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
A Christmas Carol and Other Christmas Writings,"{'Morality play', 'Speculative fiction', 'Ghost story', 'Novella', 'Fairy tale', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
Men at Arms: The Play,{'Novella'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Shock of the Fall,{'Existentialism'},{}
Skinny Dip,"{'Fiction', 'Novel', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Thriller', 'Crime', 'Fantasy'}"
"Feast of Fools (The Morganville Vampires, #4)",{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"UnWholly (Unwind, #2)","{'Biopunk', 'Science Fiction', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
"The Atlantis Complex (Artemis Fowl, #7)",{'Fantasy'},{'Fantasy'}
Merrick (The Vampire Chronicles #7),"{'Speculative fiction', 'Horror', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
Wives and Daughters,"{'Speculative fiction', 'Horror', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
